text,label
"It is wise that election is chosen by popular vote. I think that it should be kept this way, and all that are Electoral College should be changed to election by popular vote. Election by popular vote is an easier choice and makes things more simple. It could give candidates more of a chance to get elected. Time would be wisely saved if all states had the same system, it would give people more of a chance to get elected.

In the Electoral College voters vote for a portion of electors, not the president. The Electoral College is unfair to voters, this process is just undated and not right. A lot of states may not even see their candidates. If election by popular vote is used more than the places that don't, then they should be changed.

It is just easier to decide when there are more or less voters. The Electoral College just has less of a chance to be kept. If every state did the same to elect then it would be easier to decide who should be the president of the United States.",0
"In my personal oppinion I think it's best to keep the Electoral College. Don't get me wrong I think people should have a say in it too, but in all seriousness we the people we really can't make good decisions. For instance what they say may blind us from the hard on facts and we'll make a horrible decision just because they can manipulate us with words. The Electoral College can pick the person that is perfect for the job but we can't.

""A candidate with only regional appeal is unlikely to be a successful president."" (Richard A. Posner) It states there that if the person is popular in some sates and everybody likes him, that doesn't mean he would be fit to be president. The Electoral College doesn't pick them because of what they say and if they persuide you to like them, they look at the facts and see if that person is fit to be the president. Maybe it's best if they were to decide on the president but I'm also saying that we should have some say in it.

We're the ones living here we all have a right too. It doesn't matter if we make poor decisions we're only human that's what we do, that doesn't mean we shouldn't have a say in it. ""The Electoral College is unfair, outdated, and irrational."" (Bradford Plumer) Sure the Electoral College doesn't normally decide on what we have to say but they should take it in consideration.

I think that we should keep the Electoral College and let the proffessionals do what they do best. As the people living with what the president has to say I still think it's highly important that we have some say on who the president is. Will we make the right decisions? probably not but we're only human can you blame us? No I didn't think so.",0
"Cars come in different colors, and are what we use to transport anything. Whether it a family going on vacation, going to  work or going to school.  With all of these possible benfits and more is what we gain from cars. We don't realize how cars really have an effect in our everyday changing world. That the moment we put the car key in to turn on the car we are creating are more hazordous world for the present time and  the furture to come. By,limiting car usage in the world we can do many postive and beneficial things like in our atmosphere,  becoming a independent person without the need of a car, and to be relive as oneself.

To begin with, pollution can be reduced like never ever before in are world named history. Pollution now in days is just terrible to have. It not just make it difficult  for us to breathe but, as well it destroy the atmoshere that we need protect us from the harmful rays of the sun. The greenhouse effect can be lowered if we limit the use of cars. This can be actually proven with the following exert of the passage,"" And that experts say, is a huge impediment to current efforts to drastically reduce greenhouse gas emissions in Europe...and up to 50 percent in some car-intensive areas in the United States."" (Source #1) The point that I'm really trying to convey, is that we can do this all together if we limit the car usage. There should be a well and profounded effort to do so. Another example would be that if we dont limit the usage of cars we can not have a fresh and clear atmoshere. Can you imagine a day that you wake up to find, that all that was around you be nothing but a smog and prevent you to see and do anything? The car we have produce dangerous toxic that can up in are air and can be very hard for us later on. But if limit car usage, we can prevent this from happening. Not, just us but to other place in the world. This was what happen in France ,to prevent the usage for cars producin that smog they created an renforce day to prevent the use of car. Which lead to a shocking over turn of news. Like so in the following,""Congestion was down 60 percent in the capital of France"" (Source #2) What I'm trying to inform once again is that we limit we can create a better fit living world to be in. This is one advantages that we can do as fellow citizens in our country

Which lead to me to my othe point, there is more that we have in advantage of limiting the usage of cars. It is a way of ""smart planing"" ourself as a community. We can live a more free caring world without the need of a car. Technology can play a part in the limit of of car usage. As stated in the folllowing ""The Internet makes telecommuting possible and allows people to feel more connected without driving to meet friends."" (Source #4)See this occur and happen this a will fitted advantage to us all. Another, advantage that we have in hand is the ability to relieve our stress level to a much stable level. which lead to me to my other insight of information, ""When I had a car I was alwaystense. I'm much happier this way"" said Heidrun Walter"" (Source #1) Being in the car makes it complicated and diifficult. This is another way for us take advantage to limit the use of cars.

In conclusion, there are many advantegous for that we can benifit from that if we limit the use of care by lower pollution in are atmospher, creating a more benficial way for ouself without the need of a car, the relive of oneself. So, the next time you get on your car think is it reall a need to do so?",0
"Are you for or against the value of using this technology to read students emotional expression? No, I do not believe we as a whole should be able to use this. The reason why I believe this should not happen is because everyone is intitled to their own opinion. The fact that a computer is able to distinguish this type of information is very scary.

In the article the author Nick D' Alto talks about Mona Lisa he says ""She's 83 percent happy, 9 percent disgusted, 6 percent fearful, and 2 percent angry"" (Alto 1). This quote itslef is nerve racking due to the fact that a computer is able to find this information out. Using this type of technology to read students emotional expressions would be helpful but it would not be professional. Honestly who would want to see what a teenager feeling?

There are many other ways this technology can be used such as prison. so we are able to track prisoners feelings. Overall using this type of technology on a group of inncocent people is unprofessional. This type of technology should be controlled in a proper manner.",0
"Generic_Name 3/12/20

Seeking multiple opinions can help someone make a better choice because they could give advise to others,help them with problems,and you can save lives. what advise would you give to someone? Giving advise could help them in the future.

First, give advise to others people. If you give advise to someone they will give advise to others. They might carry on good deeds to others. It might make them feel better. It might help them in the future.

Second,It could help them with problems. If they have an addition problems give them advise to help them. They could even help other people with their problems. Tell them to go to a therapist to help them. People can help you with your problems.

Third,you could even save people. If you tell them not to do something that can kill him you can save lives. They can save lives by giving advise. You might need advise to save yourself. It could help you in the future.

Inconclution, Why is advise passed on to others a good thing. You can help them with their problems. Seeking multiple opinions can help someone make a better choice because you can give advise to others,help them with problems,and you can save lives.",0
"Will vehicles be gone in the near future? Many movements have started due to cars polluting the air and melting the polar ice caps. For one, a community has been built where cars are not allowed, and a car-free movement started in Bogata, Columbia three years ago that banned vehicles other than buses and taxes. Also, due to deisel cars polluting the air that made Paris be on par with China's pollution, they ended up banning cars for some time.

""Since World War II, all of our development has been centered on the car,"" said David Goldberg, an official of transportation for America. The Environmental Protection Agency of the United States is promoting ""car reduced"" communities. Many hope that public transport serving suburbs play a much larger role in a new six-year federal transportation bill to be approved this year. 80 percent of appropriations have by law only gone to highways and 20 percent to other transport. Vauban, which was completed in 2006, is one example that seperates suburban life from auto use. As a result of 40,000 dollars being needed to buy a space for a car along with a home, 70 percent of Vauban's families do not own cars. Vauban, with a population of over 5,000 residents, might be the most advanced low-car suburban life experiment.

Bogota, Columbia has started with a car-free day which is spinning into a big hit. Millions of Columbians either hiked, biked, skated or took buses to get to their destinations during the car-free day. For three straight years, in the capital city of Bogata, 7 million people were able to get to their destinations without the use of cars. As said by one of the residents of Bogota, ""It's a good opportunity to take away stress and air pollution"". 118 miles of bicycle paths have been made due to the improvement campaign that was created in the mid-1990s. Many parks and sportss centers have also bloomed throughout the city due to the campaign and ban on vehicles.

Due to all the congestion and pollution, Paris ended up issuing a partial driving ban to clear the air of pollution. In the following days, motorists with either even or odd numbered plates were either forced to leave their cars at home or pay a fine of 31 dollars. Due to the fact that France has a tax policy that favors diesel over gasoline, they were blamed for the pollution in the air. 67 percent of vehicles in france are diesel vehicles. After 5 days congestion was down about 60 percent which rivaled the pollution was in Beijing, China which is know as one of the most hugely polluted cities in the world. Due to Paris putting a temporary ban on cars, they had complains about companies losing revenue. When the pollution in the air started to clear up enough, the ban on cars was lifted.

In conclusion, cars might end up being banned in multiple places around the globe to help with pollution. According to experts, it is said that there has recently been a large drop in the usage of cars and it will continue to drop. Demographic shifts suggests that there has been a large decline in the percentage of 16 to 39 year olds getting licenses to drive vehicles. A study last year has also showed that driving by young people has declined 23 percent between 2001 and 2009. Many studys have showed that the decline in people getting licenses and driving will continue to reduce rapidly.",0
"Many people agree in abolishing the Electoral College. Electoral Collage caused a dispute in the year 2000. The Electoral College is a irrational system and it should be banned.

Certainly the Electoral College has some benefits. In the passage ""In Defense of the Electoral College: Five reasons to keep our sidpised method of choosing the President"" by Richard A. Posner the author states that the Electoral College ""avoids the problem of elections in which no candidate receives a majority of votes cast."" With the Electoral College there is no issue of a candidate getting the most votes, so there wont have to be any runoff elections. Runoff elections complicated the election process. Posner asserts that the ""winning candidate's share of the Electoral College invariably exceeds his share of the popular vote."" It is because of this that the possibility of an argument over the outcome of an Electoral College is lesser then an argument over the popular vote. Although this is true, the people should have the say on who their president will be. The Electoral College is a broken voting system that causes confusion and dispute. Therefore, the Electoral College should not be used as a way of voting for America's President.

A key issue is that the candidate with the most popular vote does not have the certainty of winning. This is a problem because America can not have the leader she wants and deserves. Bradford Plumer from the article ""The Indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" argues that the Electoral College causes "" the popular vote winner could again lose the presidency."" If the people can not chose who they want as their leader then where is their freedom? Plumer also states that the voters can not always ""control whom their electors vote for,"" We dont get to chose who the electors are voting for. This way the value of the people's opinion is being diminished into nothing. The reasonable solution to this problem is to just end the Electoral College imidiatly.

Another factor is that the electors have to much power over the election. Palmer writes ""that the electors could always defy the will of the people,"" The electors are the only people who have decent amount of power to chose a president. The people should have that kind of power. The author asserts that the electors "" have occasionally refused to vote for their party's candidate and cast a deciding vote for whomever they please,"" The electors are able to just change their mind when wver they like. The popular vote must decide on who should win. The future of america should depend only on the will of the people. The people has to finally stand up and fight for their right to chose their own President.

In final consideration, the Electoral College is unfair to the American people. We should have freedom to chose whom our country's leader should be. The popular vote should stay and the Electoral College should be banned once and for all.",0
"Venus has been a planet neighboring the Earth and the Sun for many years. There has been many discoveries about the planet Venus and about other planets too. More discoveries can be made in order to figure out how we can live on other planets and also other discoveries for Venus can be made.

Venus is called the Evening Star due to the fact that it is very bright when seen. Venus is the second planet in our solar system and it is almost as bright like the sun, when a stargazer looks up to the sky they can see our planet venus because it is easy to spot for a couple reasons. One beinging it is bright and the second it is close to our moon. The Moon and Venus can be considered twins, they are close in size, and it is close to our Earth but it is also close to the Moon. Venus is a warm planet not nearly as hot as the Sun but somewhere around there, so if huamns were sent up to space to live on Venus they wouldn't survive. There is no water in Venus it is just hot and lots of lava.

Over the years NASA has tried to send spacecraft up to Venus. They haven't been succesful due to the fact that it's so hot on Venus, every spacecraft ever sent has only lasted a couple hours. Not a single human has even been on Venus, they wouldn't want to risk someones life if a spacecraft cant survive than a human wouldn't be able to survive. Venus is truly a difficult planet for humans to study, not a single space ship has touched down on Venus in more than three decades. Planet venus has 97 percent carbon dioxide, the temperature is over 800 degrees Fahrenheit that is extremely hot, that is 90 times greater than what we experince on Earth. We would think that Mercury would be a hotter planet due to the fact that it is closer to the Sun but it turns out it's not.

Even though Venus is a hard planet to study scientist haven't given up yet. They are willing to do everything that is possible in order to find out more about it, scientist still want to visit the planet. Scientists say that Venus at one point was the most Earth-like planet in our solar system, it probably had Oceans on it, Valleys and even mountains. Scientists are still developing new technology to send humans up into Venus so they can study it and find out more about the planet. They have even thought about designing something that allows astronauts to float on Venus so they dont have to be on Venus, that way they wont get burned.

In Conclusion, more discoveries can be made in order to figure out how we can live on other planets and many more discoveries for Venus can be made. Many things are still being tested in order for us to find out more about our planet. Scientist aren't going to give up until they get some clear shots, there may be some difficulties during the process but it will totally be worth it. Nasa is working on other approaches to study Venus, some simplified eletronics have been made to make it easier to study Venus. These eletronics will be easy to use so scientist can make further discoveries but also study the planet without getting hurt.",0
"Today I will be talking about being on your phone while driving and why you shouldn't do it. We will be speaking about what can happen if you be on your phone while driving and what the punishment may be. And we will speak about the reason we shouldn't do it and what may happen if we do.

You shouldn't be on your phone in the car because you can get distracted from the road and in up doing something or crashing. Also if you have someone else in the car with you, you will end up putting their life at risk there life shouldn't be in the hands of someone who focus on their phone more than driving. Texting & driving is more debilitating to your reaction time than driving while under the influence of alcohol. That shows that what you are doing on your phone you will be more on that then driving and have more of a chance of crashing or getting in a wreck.

Now we will be talking about the punishment for being on your phone while driving. Monetary fines these can range from as low as $20 up to $500 depending on the state. Is it really worth almost $500 just so you can send that message. Next is in some states texting while driving can result in criminal misdemeanor charges. Finally, if the offense has resulted in bodily injury to another driver, jail or prison time may be imposed. You can end up going to jail and or prison just for being on your phone these thing are given to you because of the dangers of being on your phone while driving. People who chose to be on their phone while driving are choosing to put other people in danger because you want to see who texted you.

For, Conclusion being on your phone while driving is very bad it can end up to you getting in an accident even end up hurting other people on the road. The outcome of you being on your phone while driving you can have to pay a fine for over $500 and next even jail time. There is no good reason for you to be on your phone while driving whenever you really need to check your phone pull over and do so but doing on while driving is never a good thing. To end this all off being on your pone while driving never do just don't it just ends in pain and regret.",0
"Have you ever needed advice for a choice before? If you have and you have trouble making them on your own, that can affect your actions. If you don't know what to do go get some opinions from others. Getting multiple perspectives from others helps you because you will get more opinions on what to do and what not to do.

First, knowing that you have more then one person to talk to and get their opinion, can make you more likely to go ask more people for them. If people have had similar problems to you, where other people have those problems. Get both opinions on this problem, the more opinions you get the more options you have on your choice. It can also turn into you helping someone if you go to them and you guys work together to fix this problem on both ends.

Next, talking to multiple people could lead to different emotions on this topic and help you understand how you could feel. You could have a strong feeling about your opinion but you always need to think about what you're going to say. The more you talk about this to others, the more you will hear yourself and your perspective might change. If your perspective changes this could cause you to do something different that can lead to you having a better choice and decision.

Lastly, if you get only one opinion that could have a negative impact on you, leading to you making the wrong choice which can't be undone. In past experience I have had to make some choices, many of them i'm not to proud with. Most of the time I went to get one persons opinion because I didn't have much faith or trust in others. That ended up badly because they gave me their opinion and I didnt have any other opinions to base her's off of, so the choice I made ended up being a mistake.

In conclusion, having many peoples opinions to make a better choice and not mess up is better than just getting one opinion. You need to think hard about whose/what opinion you're gonna take. As stated in the essay, one opinion could have a bad influence, your emotions about it can vary and having people to talk to will make you go talk to more people. How will having multiple opinions help you with your choices?",0
"In this world many people or students were being suicide and some people they just don't have hope. Many people are facing many different kind of difficulties and sadness. For instance some people might be upset because they don't have families and can be because they are not as smart as other people in school. Some people are facing difficulties while other are living happily. But we people don't know how other people feel and we don't understand each other how we feel inside of our heart.

First,using this technology to read students' emotional expressions is valuable. The reason why i think it is good is because sometimes some students are not as smart as other students and some students are afraid to ask question that they don't understand and afraid to discuss with their teacher. But if we use this technology to read students' emotional expression in class, it would be really useful thing and meaningful for students. it would make students even better and smarter. As we can see in the articles it says""A classroom computer could recognize when a student is becoming confused or bored"" If all teachers use the computer that knows students' feelings that would also help/make student to improve and develope their knowledge. Second,some students keep skipping class it can be because since they don't understand the lessons that they learn, they feel bored and stress and they behave bad in class so it makes them want to skip class so that they can stay away from stressness. But if teachers use technology that can read studens' emotional expression so that teacher would know which student doesn't understand and confused the lessons and teacher can explain those who didn't understand after school or during their lessons. Finally if they keep using this technology,one teacher can change a thousand studens' bad behavor and mind.

In conclusion,making useful things for those who feel hopeless and helpless are one of precious thing in our lives. Even though we all are came from different countries we have similarities things in some ways like how we face difficulties and that thing makes us one.",0
"All we talk about is being able to be our own person and to be able to do things on our own but having electoral college isn't gonna help with that. Electoral college is when you select a group of electors to chose who they want to be president and you choose the group of electors which you want. Every group of electors will have their own opinion on who they want to be president so you have to be very cautious on who you pick. Popular vote is a more independent way of letting us citizens know that we can be able to vote without the help of our electors. Senator, it would be outrageous for us to be so dependent on the electors when its unnecessary and we can vote on our own.

There have been times when people choose the wrong electors and they can't go back to change it, so why not just vote on your own and have the ability for clarrification and honesty on who I vote for. I feel like having an electoral college is a waste of time and it's only making things more complicated. If you should have a system it should be one that makes peoples lives easier not even more stessful. Also the voters can't control who the electors vote for so you make be telling the electors one thing but they will be doing another. These are the things that us citizens need to thing about. Should we have to doubt our electors? no, we should trust that they will vote for the president that we asked them too.

Voting for president is very serious because, that president will be representing where we live and what we stand for so it can't be something that we slack off on, it needs to be something that we are proud of and the only way thats going to happen is if we choose our own president without our electors to do that for us. Us citizens should be proud and honored that we have the opportunity to choose our president because not most people have that chance and electoral college will be taking that for granted. Popular vote assures that our vote counts and it gives us the independent character that we need to be strong.

Senator, I think that if you want everyone to fell secure and trusted then you should keep using popular vote.",0
"The ""Face"" on mars(the red planet) been there since 1976 which is when it was discovered and was not fully formated yet and still is not formed. So,it shows that it was not created millions of year's ago by some extra-terrestrial bieng(s).Also,when the Viking 1 Mars Global Surveyor(MGS) took the photo in 1976 it looked as if it was just a common landform created by some-type of desert storm,and now that other photos have came in from May 24,2001 from Viking 2 we are shown that it is not a face but a few mesa's(mesa-landforms common around the American west) with shadows on it showing features of a human bieng but are really just hills of sand with weirdly shaped landforms and shadows. Also,on many planets we have seen craters,mountain,and canyons that look like something they're not,and when the shadows are not there you can tell that they are just naturally formed sand hills. Finally,In 1998 the Mars Orbiter Camera(MOC) took 10 photos much sharper photos(5 times sharper)than the original Viking 1 did in 1976 and the photos on the (MOC) showed and revealed to be that there was no alien monument or alien worshipping monument just natural landforms.",0
"Would you like if your emotions are being detected withouht your consetiment? Technology is every day beging more capable of new things, in terms of artificial intelligenece. The new software has been developled so that it can read or decode the emotions of others. Dr. Eckman has classified six bassic emotions - happiness, surprise, anger, disgust, fear, and sadness-, he assocciated each emotion with movements on the facial muscles.

It is important to know how the muscles in our body , in our face works , and what an amazing way to know through technology. But at the point to that technology knows what are your emotions to then use them on ""what you need"" is not correct. I am not saying that when we want to search about emotions through technology there should not be anything on it. But what if we are trying to hide emotions for our or others good and technology just cames and reads or decodes your emotions how would you feel?

It is also important to know the basic of emotions, because that how you express yourself.",0
"In my ophion, technology reading students emotional expressions is the dumbest thing ever and here is why.

First, the apps they are using just changes the student indivaully like you can not make someone be happy on a computer you can make them look happy they should not change someone for who they want them to be vs what they are. Second, you should not change a photo or use any edits because thats changing you and you should just be you if you dont smile thats okay dont let people judge you on how you look you should impress your self not somebody eles. Third, People today need to realize that changing someone in any type of way could hurt them even worse. Yes, messing with peoples emotion or sometimes trying to figure it out whats wrong with them can set off alot of things. Instead of making someone look happy people should talk to the person that is upset, trying to be there for them maybe thats all they need or tell them soemthing postive to brighten there day.

In Conclusion, I think changing someones pictures to make them look like they are happy is the wose idea ever because deep down they know they are, but do you just because someone makes and upset face dosnt always mean they are.",0
"I thinks the new technology called the Facial Action Coding System enbles computers to indenify humans emotions is good things like what the author says on paragraph 3 because that can helps the people if the computers can indentify people emotions like if they happy or sad and if it can makes people feels better if the computers help the people like taking them to a websites where they can read a story or others like playing games, listen to music and watching news that make them relaxing.

Also I thinks what the sciencetists says on paragraph 1 ""Developing better ways for humans and computers to communicate"", this means that they said like it better for all people if they developing a software that can recognize emotions.

Another good things about the emotion recongnition like what it says on paragraph 4 because the software can also recognize faces on a pictures.

If the new computer software that can tells people emotions, sciencetists should make them more valuable like adding more news features to it and that will make more people to like them.",0
"Dear Senator, Electoral college may be a despised method to some people but it has been the system established by our founding fathers and remains until this day. It may not be perfect but every method has its flaws, including popular vote, respectively. The popular voting system is not the best method since it can end up not defining certainty of the outcome. Electoral college has prevailed until this day and it should remain this way for the United States of America.

Although electoral college may be called outdated, irrational and unfair Brandon Plumer 14. This isnt true because if it were so outdated and unfair it would have been substituted or changed by another system but it has remained because of its efficiency. This system is certainly not unfair because as stated in a article by Richard A. Posner,he explains ""each party selects a slate of electors trusted to vote for the party's nominee and that trust is rarely betrayed."" As for the irrational portion of the opposing view, as stated in "" in defense of the electoral college..."" article has multiple reasons but one of them is ""The Electoral College requires a presidential candidate to have transregional appeal."" No region South,Northeast,etc. has enough electoral votes to elect a president."" The single best argument against Electoral College may be called ""the disaster factor"" as claimed by Brandom Plumer in his article opposing the Electoral College. Certainty of Outcome is a strong point for Richard a. Posner in his article defending the electoral college and carefully states ""A dispute over the outcome of the Electoral College vote is possibleit happened in 2000but it's less likely than a dispute over the popular vote."" He Richard Posner also reminds the reader that the Electoral College avoids issues in elections in which no candidate receives majority of the votes cast and there is no pressure for a ""runoff election"" when no candidate wins a majority of the votes cast.

Another factor brought to our attention by ""the indefensible electoral college..."" article is that since the Electoral College uses the winnertakeall system in each state, candidates dont lose time in states they are most likely to not win in and they focus mostly on ""swing"" states. Although the ""swing"" states system is used, it is simply utilized becauseit induces the candidates as seen in 2012's election. But the voters in tossup states are most likely to pay more attention to the campaign, and it is decreed that the most thoughtful voters should be the chosen ones to decide the election.

Ultimately with all the information cited it is quite obvious which option is best for the U.S. Electoral College may have it's cons but the pros outweigh it. This is not a new method. It was defined by the Founding Fathers that wrote our constitution that has held our country in unisom until this day. Now in 2015 it is still the leading force in the government and should be kept that way. the Electoral college is the best suited for America and should'nt be altered.",0
"Hey you! Do you need some advice about something and you just don't know what will give you the best answer? Well you are in luck because this may help you! Talking to more than one person for advice is the best solution. Seeking multiple answers can help someone make a better choice because it can prevent bias, you will have more answers, and you will feel great at the end. Listening to more than one opinion is more reliable than just listening to one. Whenever I ask for some advice I always talk to more than one person because at the end I will feel good about myself. Everyone have their own opinion about something. If you ask more than one person then you will realize their answers will be different.

Seeking multiple opinions can prevent bias. If you ever watched the news then you know some news sites contains a lot of bias. That is why you hear some people say to read more than one article. Just like reading more than one article, it is more reliable to listen to multiple opinions instead of one. Everyday I look at the media and I see plenty amounts of events happening. Whenever I click on one I will have to look at other articles because I keep thinking there is bias in them. Which is why in the world there are a lot of disagreements which leads to bias in the news, media and even in people that you trust. It is right for someone to have their own opinion, but it is also right for someone to be cautious about their opinion. By hearing more than one opinion, you will get the best advice from multiple people.

You will be provided with more than one answer. Everyone have their own opinion about something. For example, if you asked someone for advice about what to do before a test then one may say ""Just eat a mint"" or ""Eat a healthy breakfast"". With the example here I have a lot of options to choose from. If you ever asked your classmate a question and they answered it, but they said they don't know if it's correct then you should have asked your teacher or other classmates. This will not only allow you to get your correct answer but it also allows you to get more than one answer. Having more than one answer is always a good thing because you can look at them and find the differences and similarities. You can also use the extra advice too.

You will feel comfortable after talking to more than one person. Looking back at the last paragraph, I said you will be provided with a lot of answers if you talk to more than one person. It will also make you feel comfortable too! One time I needed some advice for middle school so I asked my parents, teachers, and my older brother. They all responded differently, but I also got a lot of advice too. I felt comfortable because I have a good amount of advice. You will feel better after talking to more than one person because you are sure that the answer they gave you is correct and reliable.

Seeking multiple answers can help someone make a better choice because it can prevent bias, you will have more answers, and you will feel great at the end. After reading this you may still think ""Why is this important?"". It is important because someday everyone will need to use this technique to make sure they are getting the best advice possible. The next time you need advice or your friend need advice then please use this technique to help you and your friend to get the reliable answers.",0
"Would you like to explore another planet? If so, which one? The author of this artical talks about exploring Venus. He explains what its like there and gives us facts like how it can be the closest planet to Earth time to time but it's really hot there and hard to explore. His reasons for exploring Venus is the closest planet to earth and is earth like and its a challenge that we should take no matter the risk. I dont think that he explained good enough on why its worth it.

The author of the artical, ""The Challenge of Exploring Venus"" tells us that ""Venus is the closest planet to Earth in terms of density and size, and occasionally the closest in distance too."" This means that because its close and Earths ""twin"" its its worh exploring no matter the challenge it brings.

The author also says ""Our travels on Earth should not be limited by dangers and doubts but should be expanded to meet the very edges of imagination and innovation."" When he says this he thinks that we should explore Venus no matter the dangers but in the artical he listed the dangers. He says Venus has a ""thick atmosphere of almost 97 percent carbon dioxide blankets venus. Even more challenging are the clouds of highly corrosive sulfuric acid in Venus's atmosphere. On the planet's surface, temperatures average over 800 degrees Fahrenheit, and the atmospheric pressure is 90 times greater that what we experience on our own planet."" If it's 90 times grater than what we experience on earth is it worth studying? He tells us that they sent nemerous spaccrafts to Venus but nun of them survieved longer than a few ours. If your spaceships cant land there and survive why send a human there risking lives?

In conclusion he told us some good facts about Venus like how its called Eaths twin, can be closest to earth sometimes, almost same size and same density,and that its 800 degrees Fahrenheit but i dont think his reasons explained good enough on why we should risk exploring there but he did have some good ideals on what they can do to explore Venus like hover over it 30 plus miles studying it.",0
"The Electoral College basically serves as a filter for the votes of every individual American citizen. Every single vote that comes from citizens is a vote for somebody else who will be voting for the president, not the candidates themselves. The Electoral College is flawed to the point where the most logical way to vote would be to base presidential elections off of popular votes.

The Electoral College encourages the presidents who are running for office to avoid campaigning towards states with a smaller amount of electoral voters. If the president is determined by the most electoral votes, it would make sense that the president would campaign towards larger states with more electoral voters such as California, Texas, and Florida. Why would they spend time trying to appeal to some of the smaller states? This can lead to some states not even seeing the candidate. Infact, during the 2000 election, voters in the 25 largest media markets did not witness any campaign advertising.

The Electoral College's process of voting suppresses the voice of every citizen. The balance between smaller and larger states comes into play here as well. Take Florida for example, a state with 29 total electoral votes. If the mass majority of Florida votes for a certain set of electors, the minority votes for the other ones would not matter at all, as the electors speaking for that certain fraction of the population would not elected. With popular voting, each and every vote would matter towards electing a president. The number of minority votes would directly apply to the outcome of the president.

The Electoral College and the electors should not be the voice of the country. The voice of the people should be heard, especially when it comes to presidential elections. Popular voting is the most fair and rational method of voting. The Electoral College is best off forgotten as a voting system.",0
"The Face on Mars is a natural landform it has been a pop icon since it started in HollyWood Films, Books, Magazines, Talk shows, and haunted check-out lines for more than 20 years!. How could The Face on Mars be created by aliens if aliens aren't real? Why would NASA go through all that trouble to make a fake Face on Mars.

The face is a natural landform because, before it was a face NASA captioned it as a ""Huge rock formation"". It was a humans head it was also formed by shadows, which made it seem like the huge rock formation had eyes, nose, and a mouth. But it was just an illusion. NASA knew that if they were to put the ""huge rock formation"" on Mars they would attract a lot of attention. The were right! As soon as the huge rock formation was on Mars that's when NASA started getting all the attention NASA knew was coming.

So this is why I state that NASA's ""huge rock formation"" is NOT fake, like I said earlier why would NASA go through so much trouble just to make a fake humans head on Mars?",0
"So do you think this technolgy to read emotional expressions is right? To start with like maybe reading animals probaly not reading us humans like we really dont need a meachine to read us we can read ourselfs. You can just see how your feeling that day and if your feeling good thtas good. I absoulty dis agree with this artical. How much money would we have to pay for these things anyway like there gonna be pretty expansive.

Also in the text us humans can read our firends once we get to know them we will know if there having a bad day. Eckman has classfied six basic emotions happiness,surprise,anger,disgust,fear,sadness. Just stateing this im pretty shure i would know if i was all of them emotions maybe a meachine to read my future i would want to see. Also back to my point why buy this when there are much nearer things to buy. Maybe people that are depressed is gonna say thats not true im happy and all this.",0
"PROPER_NAME

PROPER_NAME

COURSE_NAME

MONTH_DAY_YEAR

Phones and Driving

Modern society and cell phones, its an unbreakable bond, like a child to its mother's hip. There's a big problem with people using smartphones while behind the wheel of an automobile, and its causing wrecks, finder binders, people on the sides of the road to get hit from oncoming traffic, and people walking into the middle of the road while texting. Society has become more and more stuck to their screens. On a daily basis i see people swerve in and out of my lane on the road. Even when riding with my own friends, i constantly tell them to get off their phones, never do they listen.

The people of the world have lost the respect for vehicles that they used to have. We have become accustomed to using technology at all points of our lives. Wrecks happen everyday because someone couldn't wait to see who texted them back. Texting and driving has become a serious issue, with phones getting more and more involved in our lives it is apparent that action needs to be taken. When driving a motor vehicle of any type, a cellphone, tablet, apple watch, or ipod should in no way be able to be used. It puts the public peoples and themselves at risk of death or serious injury.

A law just came out in georgia that is a no hands law, you can not even have your phone in your lap, in your shoulder, definitely not in your hand, and nowhere near your face when driving a vehicle. I believe this should go in effect everywhere, and have some serious reinforcement from the police of society. Without someone to make people think before they act. That song you just couldn't wait to change, or that text that you just had to send, or that snapchat that you had to watch could be the very last thing you do. For the safety of you, and everyone around you please take action.

LAST_NAME",0
